SEQ,jijum_seq,jijum_id,floor,category_name,category_delete_yn,store_name,tel,store_delete_yn,store_shopping_time
580,485337,1069,3,문구/완구/패션,N,키즈카페(플레이타임)(평일),031-511-9957,N,12:00~20:00
580,485389,1069,3,문구/완구/패션,N,키즈카페(플레이타임)(평일),031-511-9957,N,12:00~20:00
580,485422,1069,3,문구/완구/패션,N,키즈카페(플레이타임)(평일),031-511-9957,N,12:00~20:00
581,442126,1069,4,주차장,N,차량정비소(스피드메이트),031-511-2193,N,10:00~19:00
581,442125,1069,4,주차장,N,세탁소(크린토피아),031-592-1920,N,10:00~20:00
581,442123,1069,4,주차장,N,열쇠,031-559-9244,N,10:00~20:00
581,442124,1069,4,주차장,N,수선실(크린토피아),031-591-1981,N,10:00~20:00
582,442129,1069,5,주차장/전기차 충전소,N,다나청소년과(주말/공휴일),031-593-8270,N,10:00~18:00
582,442127,1069,5,주차장/전기차 충전소,N,스팀세차(클린보이),031-595-0385,N,10:00~20:00
582,442128,1069,5,주차장/전기차 충전소,N,다나 소아청소년과(평일),031-593-8270,N,10:00~20:00
582,442130,1069,5,주차장/전기차 충전소,N,"전기차충전소(환경부,급속1대)",-11069,N,10:00~22:00
582,442131,1069,5,주차장/전기차 충전소,N,"전기차충전소(차지비,완속1대)",-5647,N,10:00~22:00
584,472449,1070,-1,주차장/네일샵/종합수리점,N,네일존(루미가넷),070-7012-9430,N,10:00~20:00
584,472448,1070,-1,주차장/네일샵/종합수리점,N,열쇠/도장/잉크,031-378-1379,N,10:00~21:00
584,472450,1070,-1,주차장/네일샵/종합수리점,N,주차장,--,N,10:00~22:00
585,481633,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,화원,031-378-4999,N,10:00~21:00
585,481638,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,송사부고로케,--,N,10:00~21:00
585,481642,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,KT,--,N,10:00~21:00
585,481644,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,더카페,--,N,10:00~21:00
585,481634,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,베스킨라빈스,031-377-5131,N,10:00~21:30
585,481643,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,약국,031-378-1638,N,10:00~21:30
585,481631,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,고객만족센터,031-369-7114,N,10:00~22:00
585,481632,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,대상웰라이프,--,N,10:00~22:00
585,481637,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,e베이커리,031-372-1925,N,10:00~22:00
585,481639,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,바닐라잼(쥬얼리),031-377-9743,N,10:00~22:00
585,481640,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,A/S센터,031-369-7295,N,10:00~22:00
585,481641,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,상품권샵,031-369-7065,N,10:00~22:00
585,481645,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,화장실,--,N,10:00~22:00
585,481646,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,정관장,031-375-4304,N,10:00~22:00
585,481647,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,유아휴게실/수유실(고객만족센터),--,N,10:00~22:00
585,481636,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,뉴욕버거,070-4107-4222,N,10:45~21:45
585,481635,1070,1,농산/축산/수산/즉석조리/가공/고객만족센터/상품권샵/A/S/약국/베스킨라빈스/더카페/송사부고로케/뉴욕버거/화원,N,샤브뎅,--,N,11:00~21:00
586,478923,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,미샤,070-7165-6198,N,10:00~23:00
586,478924,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,더페이스샵,031-372-6342,N,10:00~23:00
586,478921,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,아모레퍼시픽,031-376-3327,N,10:00~23:00
586,478922,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한),031-374-9731,N,10:00~23:00
586,478925,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,이니스프리,031-387-7139,N,10:00~23:00
586,478926,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,네이처리퍼블릭,031-372-3671,N,10:00~23:00
586,478927,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,비욘드,031-372-9864,N,10:00~23:00
586,478928,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,자연주의(JAJU),--,N,10:00~23:00
586,478929,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,레드페이스,--,N,10:00~23:00
586,478930,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,밀레펫,--,N,10:00~23:00
586,478931,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,프로월드컵,--,N,10:00~23:00
586,478932,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,그린조이,--,N,10:00~23:00
586,478933,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,가전매장,031-369-7207,N,10:00~23:00
586,478934,1070,2,리뉴얼 진행 중(2층 영업 임시 종료)일부상품 1층에서 구매 가능,N,노브랜드,--,N,10:00~23:00
587,478920,1070,3,문화센터/이철헤어커커/안경박사/아미아 피부관리실,N,문화센터,031-369-7250,N,10:00~18:00
587,478917,1070,3,문화센터/이철헤어커커/안경박사/아미아 피부관리실,N,미용실(이철헤어커커),031-377-2326,N,10:00~21:00
587,478918,1070,3,문화센터/이철헤어커커/안경박사/아미아 피부관리실,N,안경점(안경박사),031-372-2560,N,10:00~22:00
587,478919,1070,3,문화센터/이철헤어커커/안경박사/아미아 피부관리실,N,피부관리실,031-376-7537,N,10:00~22:00
588,472499,1070,4,스피드메이트/크린토피아/수선실/클린보이/주차장,N,수선실,031-378-1992,N,10:00~20:00
588,472501,1070,4,스피드메이트/크린토피아/수선실/클린보이/주차장,N,스팀세차(클린보이),031-232-1450,N,10:00~20:00
588,472497,1070,4,스피드메이트/크린토피아/수선실/클린보이/주차장,N,차량정비소(스피드메이트),031-374-0951,N,10:00~20:30
588,472498,1070,4,스피드메이트/크린토피아/수선실/클린보이/주차장,N,세탁소(크린토피아),031-372-1993,N,10:00~21:00
588,472500,1070,4,스피드메이트/크린토피아/수선실/클린보이/주차장,N,주차장,--,N,10:00~22:00
589,472518,1070,5,주차장,N,주차장,031-369-7123,N,10:00~22:00
589,472519,1070,5,주차장,N,"전기차 충전소(에스트래픽,급속2대)",1566-1704-,N,10:00~22:00
589,472520,1070,5,주차장,N,"전기차 충전소(환경부,급속1대)",1661-9408-,N,10:00~22:00
589,472521,1070,5,주차장,N,"전기차 충전소(차지비,완속3대)",1600-4047-,N,10:00~22:00
589,472517,1070,5,주차장,N,"전기차 충전소(차지비,완속3대)",1600-4047-,N,10:00~22:00
590,472522,1070,6,옥상주차장,N,주차장,--,N,10:00~22:00
591,480274,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,바닐라잼(쥬얼리),--,N,10:00~21:00
591,480276,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,송사부고로케,--,N,10:00~21:00
591,480270,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,고객만족센터,031-326-1234,N,10:00~22:00
591,480271,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,상품권샵,031-326-1065,N,10:00~22:00
591,480272,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,화장실(여),031-326-1234,N,10:00~22:00
591,480277,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,노브랜드샵,--,N,10:00~22:00
591,480278,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,상품권 키오스크 (2대),031-326-1065,N,10:00~22:00
591,480279,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,e베이커리,031-321-0531,N,10:00~22:00
591,480273,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,홍대쌀국수,--,N,10:30~20:30
591,480275,1071,1,농산/축산/수산/즉석조리/가공/노브랜드샵,N,Ssyong Ssyong 돈까스,--,N,10:30~20:30
592,481624,1071,2,일상/생활/문구/완구/가전/패션,N,미용실(이가자헤어비스),031-338-4778,N,10:00~20:00
592,481625,1071,2,일상/생활/문구/완구/가전/패션,N,안경점,031-336-0008,N,10:00~21:00
592,481629,1071,2,일상/생활/문구/완구/가전/패션,N,아가방(유아용품),--,N,10:00~21:30
592,481630,1071,2,일상/생활/문구/완구/가전/패션,N,탑텐 밸런스 (의류),031-323-7501,N,10:00~21:30
592,481618,1071,2,일상/생활/문구/완구/가전/패션,N,이니스프리(화장품),031-339-0790,N,10:00~22:00
592,481619,1071,2,일상/생활/문구/완구/가전/패션,N,아모레퍼시픽(화장품),031-335-9246,N,10:00~22:00
592,481620,1071,2,일상/생활/문구/완구/가전/패션,N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한)화장품,031-321-9731,N,10:00~22:00
592,481621,1071,2,일상/생활/문구/완구/가전/패션,N,이즐리(의류),--,N,10:00~22:00
592,481622,1071,2,일상/생활/문구/완구/가전/패션,N,닉스(의류),--,N,10:00~22:00
592,481623,1071,2,일상/생활/문구/완구/가전/패션,N,"휠라(속옷,의류)",--,N,10:00~22:00
592,481626,1071,2,일상/생활/문구/완구/가전/패션,N,유아휴게실/수유실,031-326-1234,N,10:00~22:00
592,481627,1071,2,일상/생활/문구/완구/가전/패션,N,화장실(남/여),031-326-1234,N,10:00~22:00
592,481628,1071,2,일상/생활/문구/완구/가전/패션,N,가전매장(삼성/엘지),031-326-1207,N,10:00~22:00
593,457232,1071,3,주차장,N,열쇠/도장,031-338-8279,N,10:00~21:00
593,457233,1071,3,주차장,N,세탁소(크린토피아),031-336-1990,N,10:00~21:00
593,457234,1071,3,주차장,N,아이파킹(주차장 관리),070-5039-1402,N,10:00~22:00
594,457235,1071,4,주차장,N,"전기차 충전소(중앙제어, 완속 2대)",031-960-6800,N,10:00~22:00
594,457236,1071,4,주차장,N,"전기차 충전소(에스케이시그넷, 급속 4대)",-9398,N,10:00~22:00
594,457237,1071,4,주차장,N,아이파킹(주차장 관리),070-5039-1402,N,10:00~22:00
595,457238,1071,5,주차장,N,아이파킹(주차장 관리),070-5039-1402,N,10:00~22:00
596,470241,1107,-3,주차장/화장실/전기차 충전소/게임기,N,화장실,031-8026-1234,N,10:00~22:00
596,470242,1107,-3,주차장/화장실/전기차 충전소/게임기,N,"전기차충전소((주)차지비,완속 5대)",1600-4047-,N,10:00~22:00
596,470243,1107,-3,주차장/화장실/전기차 충전소/게임기,N,주차장,031-8026-1234,N,10:00~22:00
596,470244,1107,-3,주차장/화장실/전기차 충전소/게임기,N,게임기,031-8026-1234,N,10:00~22:00
597,470266,1107,-2,"주차장/화장실/안마의자/ATM현금서비스(국민,기업)/물품보관함",N,안마의자(브람스),031-8026-1207,N,10:00~21:00
597,470264,1107,-2,"주차장/화장실/안마의자/ATM현금서비스(국민,기업)/물품보관함",N,화장실,031-8026-1234,N,10:00~22:00
597,470265,1107,-2,"주차장/화장실/안마의자/ATM현금서비스(국민,기업)/물품보관함",N,주차장,031-8026-1234,N,10:00~22:00
597,470267,1107,-2,"주차장/화장실/안마의자/ATM현금서비스(국민,기업)/물품보관함",N,"ATM(국민, 기업은행)",031-8026-1234,N,10:00~22:00
597,470268,1107,-2,"주차장/화장실/안마의자/ATM현금서비스(국민,기업)/물품보관함",N,물품보관함,1899-4711-,N,10:00~22:00
598,470263,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,바닐라잼(쥬얼리),--,N,10:00~21:00
598,470253,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,상품권샵,031-8026-1065,N,10:00~21:50
598,470250,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,베이커리(블랑제리),031-799-7555,N,10:00~22:00
598,470251,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,유아휴게실/수유실,031-8026-1234,N,10:00~22:00
598,470252,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,고객만족센터,031-8026-1234,N,10:00~22:00
598,470254,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,엘지화장품,031-799-7730,N,10:00~22:00
598,470255,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,더페이스샵,031-799-7585,N,10:00~22:00
598,470256,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,비욘드,031-799-7719,N,10:00~22:00
598,470257,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,네이처리퍼블릭,031-761-0281,N,10:00~22:00
598,470258,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,아모레화장품,031-799-7633,N,10:00~22:00
598,470259,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,일렉트로마트(가전),031-8026-1207,N,10:00~22:00
598,470260,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,A-STORE(애플샵),031-8026-1220,N,10:00~22:00
598,470261,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,화장실,031-8026-1234,N,10:00~22:00
598,470262,1107,-1,고객만족센터/상품권샵/유아휴게실/화장실/신선식품/가공식품/일상용품/앳홈(생활)/자주/몰리스/패션/화장품/문구/완구/일렉트로마트(가전),N,자주,,N,10:00~22:00
599,443509,1075,-4,주차장 / 전기차 충전소,N,"전기차 충전소(캡코,급속1대) 24시간 이용가능 주차(유료)",-3798,N,24:00~24:00
602,453487,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,정관장,031-679-0240,N,10:00~21:00
602,453488,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,더페이스샵(화장품),031-679-0262,N,10:00~22:00
602,453489,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,e베이커리,031-679-0275,N,10:00~22:00
602,453490,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,비욘드(화장품),031-679-0261,N,10:00~22:00
602,453491,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,이니스프리(화장품),031-679-0832,N,10:00~22:00
602,453492,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,송사부고로케,031-546-1235,N,10:00~22:00
602,453493,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,고객만족센터,031-546-1234,N,10:00~22:00
602,453494,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,유아휴게실/수유실,031-546-1234,N,10:00~22:00
602,453495,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,A/S센터,031-546-1295,N,10:00~22:00
602,453496,1075,-1,"농산,축산,수산,즉석조리,가공,피코크,노브랜드,인테리어,키친,세제,제지,고객만족센터,A/S실,상품권샵,유아휴게실",N,상품권샵,031-546-1065,N,10:00~22:00
603,468146,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,LG네이처컬렉션(더페이스샵/이자녹스/비욘드/수려한),031-679-0277,N,10:00~22:00
603,468147,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,아모레퍼시픽,031-679-0270,N,10:00~22:00
603,468148,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,미샤,070-7719-1411,N,10:00~22:00
603,468150,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,스타벅스,031-679-0521,N,10:00~22:00
603,468151,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,가전매장(픽업),031-546-1207,N,10:00~22:00
603,468152,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,STCO(패션),--,N,10:00~22:00
603,468153,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,어라운드23(패션),--,N,10:00~22:00
603,468149,1075,1,가전/문화/패션/화장품/JAJU/스타벅스,N,지상주차장,031-546-1234,N,10:00~23:00
604,177046,1072,-2,농산/축산/수산/즉석조리/가공/일상/생활/데이앤데이,N,상품권샵,02-2627-6308,N,10:00~22:00
604,177045,1072,-2,농산/축산/수산/즉석조리/가공/일상/생활/데이앤데이,N,베이커리(데이앤데이),--,N,10:00~22:00
605,484120,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,여행사(모두투어),--,N,10:00~20:00
605,484118,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,A/S센터,031-887-6123,N,10:00~22:00
605,484119,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,유아휴게실/수유실,031-887-6123,N,10:00~22:00
605,484121,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,탑텐,031-881-6043,N,10:00~22:00
605,484122,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,블랑제리(베이커리),031-885-0732,N,10:00~22:00
605,484123,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,"모스트맘,이즐리(여성의류)",--,N,10:00~22:00
605,484124,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,스튜디오에이지(여성의류),--,N,10:00~22:00
605,484125,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,"지오지아(남성의류, 정장)",031-882-0117,N,10:00~22:00
605,484126,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,레드페이스(스포츠웨어),--,N,10:00~22:00
605,484127,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,아모레퍼시픽(화장품),031-885-5990,N,10:00~22:00
605,484128,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,LG화장품(화장품),031-882-9736,N,10:00~22:00
605,484129,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,비욘드(화장품),031-881-1445,N,10:00~22:00
605,484130,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,더페이스샵(화장품),031-886-9971,N,10:00~22:00
605,484131,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,"허쉬퍼피(신발,가방)",--,N,10:00~22:00
605,484132,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,휠라 언더웨어(속옷),--,N,10:00~22:00
605,484133,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,아가방갤러리(유아의류),--,N,10:00~22:00
605,484134,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,탑텐키즈(아동의류),031-881-0966,N,10:00~22:00
605,484135,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,미미앤코(악세서리),--,N,10:00~22:00
605,484136,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,"일렉트로마트(삼성,LG,삼성모바일 등)",031-887-6207,N,10:00~22:00
605,484116,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,고객만족센터,031-887-6123,N,10:00~22:00
605,484117,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,상품권샵,031-887-6065,N,10:00~22:00
605,484137,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,A STORE(애플샵),031-887-6051,N,10:00~22:00
605,484138,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,클라이드앤(캐쥬얼의류),--,N,10:00~22:00
605,484139,1084,1,농산/축산/수산/즉석조리/가공/일상/생활/문구/완구/가전/패션/블랑제리/모두투어,N,풋마트(신발),--,N,10:00~22:00
606,478313,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,크린토피아(세탁소),031-883-1995,N,10:00~20:30
606,478319,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,수선실,031-886-3210,N,10:00~20:30
606,478315,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,박승철헤어스투디오(미용실),031-885-2303,N,10:00~21:00
606,478310,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,약국,031-886-0816,N,10:00~22:00
606,478314,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,스피드메이트(차량정비소),031-884-3625,N,10:00~22:00
606,478320,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,"전기차충전소(에스트레픽,급속2대/차지비,완속 2대)",-3270,N,10:00~22:00
606,478321,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,전국열쇠(도장/열쇠/시계 등),031-886-2456,N,10:00~22:00
606,478317,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,홍대쌀국수,--,N,10:30~20:00
606,478322,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,숑숑돈까스,--,N,10:30~20:00
606,478316,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,뉴욕버거,031-886-4555,N,10:30~20:30
606,478312,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,이디야커피,031-885-7621,N,10:30~21:00
606,478318,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,김밥제일가,--,N,10:30~21:00
606,478323,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,두촌가마솥밥,--,N,10:30~22:00
606,478311,1084,2,한식/돈까스/쌀국수/분식/헤어샵/까페/놀이방/햄버거/약국,N,똑똑블럭(키즈카페),031-885-5390,N,12:00~18:00
607,485025,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,애플A/S 유베이스 (Apple 공인 서비스센터) _주말/공휴일,-10080,N,10:00~17:00
607,485015,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,이미지 연합 치과,031-8003-2820,N,10:00~19:00
607,485024,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,애플A/S 유베이스 (Apple 공인 서비스센터) _평일,-10080,N,10:00~19:00
607,485016,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,미용실(박승철 헤어),031-8003-3851,N,10:00~20:00
607,485013,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,안경점(해피온),031-8003-0225,N,10:00~21:00
607,485027,1085,1,농산/축산/수산/회코너/즉석조리/고객만족센터/상품권샵/A/S/푸드코트/패션브랜드/잡화브랜드,N,스무디킹,031-613-0113,N,10:00~21:00
